ico_name,ticker,platform,token,country,hardcap,softcap,raised,bounty_status,activy_status,twitter_status,bitcointalk_status,telegram_status,social_rating,profile_rating,team_rating_ib,team_rating_im,product_rating,vision_rating,icobench_rating,icomarks_rating,icobazaar_rating,aggregate_rating
ConferenceCoin,CC,N/A,N/A,N/A,1,000,000 EUR,N/A,N/A,N/A,100000000,N/A,VERY LOW,MEDIUM,MEDIUM,VERY LOW,VERY LOW,7,Benchy,N/A,1,N/A,N/A,2.1,4.9,-,2.1
uKit AI,UKT,N/A,N/A,N/A,N/A,N/A,N/A,250000000,1000000000,72%,VERY LOW,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.5,6.8,-,N/A
Check-Car,CCR,N/A,N/A,N/A,N/A,N/A,N/A,5000000000,500000000,20%,-,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.3,8.2,3.4,N/A
Synth,SNH,N/A,N/A,N/A,5000000 USD,750000 USD,2000000 USD,500000000,75000000,40%,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.8,4.5,-,2.8
MFChain,MFX,Ethereum,ERC20,Saint Kitts and Nevis,33000 ETH,2500 ETH,209000 USD,N/A,N/A,N/A,-,-,-,-,-,10,Benchy,5.0,9,5.0,5.0,N/A,N/A,-,3.6
GoodsDigitalPassport,GDP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.3,7.6,-,N/A
GAMB,GMB,Ethereum,ERC-20,Hong Kong,15000000 USD,5000000 USD,8200000 USD,500000000,1500000000,82%,-,VERY HIGH,VERY HIGH,-,MEDIUM,1,Benchy,4.4,9,4.2,4.1,-,-,-,4.3
Enecuum,ENQ,Ethereum,ERC20,Hong Kong,23870246 USD,5967552 USD,1500000 USD,N/A,N/A,N/A,-,HIGH,HIGH,-,VERY HIGH,8,Benchy,N/A,9,N/A,N/A,3.4,8.7,-,3.0
ConferenceCoin,CC,N/A,N/A,N/A,1,000,000 EUR,N/A,N/A,N/A,100000000,N/A,VERY LOW,MEDIUM,MEDIUM,VERY LOW,VERY LOW,7,Benchy,N/A,1,N/A,N/A,2.1,4.9,-,2.1
Chimaera,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.2,6.2,3.1,N/A
WinFlow,,Ethereum,ERC20,Estonia,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,4,N/A,N/A,10,N/A,N/A,2.8,6.0,1.9,N/A
StockChain Coin,SCC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500000,17%,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
Xenchain,,Ethereum,ERC20,Singapore,15000000 USD,N/A,Unknown,N/A,N/A,N/A,LOW,VERY LOW,VERY LOW,-,VERY LOW,5,Benchy,5.0,10,4.0,3.0,-,-,-,3.8
Dream Real,DR,N/A,N/A,N/A,125000 ETH,230 ETH,Unknown,N/A,N/A,N/A,MEDIUM,HIGH,HIGH,VERY LOW,LOW,N/A,Benchy,N/A,N/A,N/A,N/A,2.7,9.3,-,2.7
Talentico,,Ethereum,ERC20,Georgia,70000000 USD,20000000 USD,N/A,N/A,N/A,N/A,MEDIUM,VERY LOW,VERY LOW,-,VERY LOW,5,Benchy,3.9,7,3.2,4.0,3.8,7.1,-,3.8
Darico,DEC,N/A,N/A,N/A,36000000 USD,N/A,11500000 USD,N/A,7200000000,2%,VERY HIGH,HIGH,HIGH,-,LOW,N/A,Benchy,3.6,N/A,3.0,3.6,-,-,-,3.6
Cryptopus,CPP,Ethereum,ERC20,Panama,35000 ETH,0 ETH,Unknown,N/A,N/A,N/A,LOW,LOW,LOW,-,-,6,Benchy,4.4,8.8,3.6,4.3,3.9,7.5,4.1,3.9
BINKD,BINK,Ethereum,ERC20,Boulder, CO, San Francisco, CA, and Hyderabad, India,18400000 USD,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,-,-,7,Benchy,3.6,10,3.9,3.5,3.2,7.1,4.4,3.2
INTRO ICO,ITR,N/A,N/A,N/A,N/A,N/A,N/A,300000000,500000,4%,HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.4,9.5,4.4,N/A
traceto.io,T2T,N/A,N/A,N/A,30000000 USD,N/A,12511800 USD,N/A,N/A,100%,-,-,-,-,-,N/A,Benchy,4.8,N/A,4.2,4.0,-,-,-,3.1
Korona (Korona Token),KOT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.0,8.0,3.7,N/A
Blackfol.io,BLACK,N/A,N/A,N/A,15900 ETH,900 ETH,Unknown,1272000000,150000000,71%,LOW,HIGH,HIGH,-,-,N/A,Benchy,2.0,N/A,2.0,3.0,2.8,8.8,-,2.8
Mandala ICO,MDX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1330000000,100%,-,VERY HIGH,VERY HIGH,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
CHUBEX,CBX,Ethereum,ERC20,Hong Kong,N/A,N/A,Unknown,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,VERY LOW,3,Benchy,N/A,9,N/A,N/A,2.9,5.8,-,2.9
Metabase,MBT,N/A,8,000,000,000 META,Hong Kong,41840000 USD,624000 USD,Unknown,418400000,4184000000,N/A,LOW,-,-,-,-,7,Benchy,5.0,10,5.0,5.0,-,-,-,4.2
GANA,GANA,Ethereum,ERC20,Estonia,50000 ETH,N/A,Unknown,N/A,6000000,N/A,-,LOW,LOW,-,VERY LOW,6,Benchy,4.0,1,4.0,4.0,-,-,-,2.8
PROCUREAN,PAN,Ethereum,ERC20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,-,VERY LOW,8,N/A,N/A,10,N/A,N/A,2.7,7.9,-,N/A
Golix,GLX,N/A,N/A,N/A,N/A,N/A,N/A,3200000000,3200000000,0%,-,MEDIUM,MEDIUM,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Xenchain,,Ethereum,ERC20,Singapore,15000000 USD,N/A,Unknown,N/A,N/A,N/A,LOW,VERY LOW,VERY LOW,-,VERY LOW,5,Benchy,5.0,10,4.0,3.0,-,-,-,3.8
MAKEAFOLIO,MAF,Apollo,Coin,USA,21000000 USD,N/A,Unknown,2100000000,2100000000,N/A,-,-,-,-,LOW,10,Benchy,N/A,8,N/A,N/A,2.6,8.0,-,2.6
Crowdholding,YUPIE,Ethereum,ERC20,UK,N/A,N/A,N/A,N/A,100000000,30%,HIGH,LOW,LOW,-,LOW,8,N/A,N/A,10,N/A,N/A,-,-,-,N/A
Zabercoin,ZAB,Ethereum,ERC20,South Africa,50000000 USD,250000 USD,Unknown,5000000000,25000000,N/A,MEDIUM,-,-,-,-,10,Benchy,4.0,6,4.0,4.0,3.1,8.0,3.7,3.1
Ubcoin Market,UBC,N/A,N/A,N/A,29000 ETH,2000 ETH,7477737 USD,1600000000,1600000000,28%,MEDIUM,VERY HIGH,VERY HIGH,-,-,N/A,Benchy,3.6,N/A,3.8,3.2,-,-,-,3.6
ShareRing,SHR,Ethereum,ERC20,Malta,38000000 USD,N/A,1550980 USD,N/A,N/A,100%,VERY LOW,MEDIUM,MEDIUM,-,HIGH,8,Benchy,4.5,10,3.9,4.1,-,-,-,4.1
Bonafi Blockchain Company,BONAS TOKEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.0,9.0,-,N/A
FanEspo,FAN,Ethereum,ETH,N/A,25000 ETH,1400 ETH,N/A,1750000000,100000000,6%,-,LOW,LOW,-,VERY LOW,7,Benchy,N/A,9,N/A,N/A,2.6,6.9,-,2.6
re:factor,REFT,N/A,N/A,N/A,100000 ETH,5000 ETH,Unknown,N/A,N/A,N/A,-,LOW,LOW,-,VERY LOW,N/A,Benchy,N/A,N/A,N/A,N/A,2.6,7.9,-,2.6
Cloudbric,CLB,N/A,N/A,N/A,10000 ETH,5000 ETH,986750 USD,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,N/A,Benchy,4.4,N/A,4.4,4.3,-,-,-,4.3
Kimex,KMX,Ethereum,ERC20,Hong Kong,30000 ETH,5000 ETH,Unknown,N/A,1000000000,N/A,VERY HIGH,-,-,-,MEDIUM,8,Benchy,3.0,10,1.0,1.0,-,-,-,3.1
Diamond Real Estate,DRE,N/A,N/A,N/A,N/A,N/A,N/A,45000,15000,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Ubcoin Market,UBC,N/A,N/A,N/A,29000 ETH,2000 ETH,7477737 USD,1600000000,1600000000,28%,MEDIUM,VERY HIGH,VERY HIGH,-,-,N/A,Benchy,3.6,N/A,3.8,3.2,-,-,-,3.6
Cloudbric,CLB,N/A,N/A,N/A,10000 ETH,5000 ETH,986750 USD,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,N/A,Benchy,4.4,N/A,4.4,4.3,-,-,-,4.3
LoanBit,LBT,N/A,N/A,N/A,N/A,N/A,N/A,100000000,2000000000,6%,VERY HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.2,7.7,3.5,N/A
Seal,SEAL,N/A,N/A,N/A,33000000 USD,3,000,000,8685000 USD,N/A,N/A,100%,VERY HIGH,LOW,LOW,-,-,N/A,Benchy,4.3,N/A,4.0,4.6,-,-,-,4.2
Vibeo,VBEO,Ethereum,ERC20,Bulgaria,40000 ETH,2000 ETH,Unknown,4000000,200000,N/A,-,-,-,-,-,9,Benchy,4.6,9,3.7,4.2,4.1,8.1,4.3,4.1
SERENITY,SRNT,Ethereum,ERC20,Estonia,19000000 USD,2000000 USD,3935974 USD,1900000000,200000000,23%,VERY HIGH,LOW,LOW,-,-,7,Benchy,4.0,8,3.8,3.8,-,-,-,2.6
Kasko2go,K2G,Ethereum,ERC20,Switzerland,22,000,000 EUR,3,000,000 EUR,3431524 USD,2200000000,300000000,53%,-,VERY LOW,VERY LOW,-,-,10,Benchy,3.8,9,3.8,3.6,3.8,9.1,4.4,3.8
imusify,IMU,NEO,NEP-5,Estonia,25000000 USD,1000000 USD,1607008 USD,N/A,1900000000,N/A,-,VERY HIGH,VERY HIGH,-,VERY HIGH,10,Benchy,3.9,10,3.4,4.4,-,-,-,3.9
EverLife.AI,EVER,N/A,N/A,N/A,20000000 USD,2000000 USD,N/A,2000000000,1000000000,N/A,-,LOW,LOW,-,MEDIUM,N/A,Benchy,3.7,N/A,3.3,3.8,3.7,8.6,-,3.7
The Rentals Token ICO,TRT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.4,7.2,-,N/A
KuBitX,KBX,Ethereum,ERC20,Malta,25000 ETH,10000 ETH,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,MEDIUM,8,Benchy,4.0,6,3.5,3.8,3.8,6.6,-,3.8
NETSCOUTERS,OUTINV,Ethereum,ERC20,Spain,20,000,000 EUR,7,000,000 EUR,Unknown,N/A,N/A,N/A,VERY LOW,LOW,LOW,VERY LOW,VERY LOW,7,Benchy,4.4,10,4.0,4.4,4.1,8.1,-,4.1
SVPER,SVP,Ethereum,ERC20,Republic of Mauritius,35,000,000 EUR,3,000,000 EUR,Unknown,3500000000,300000000,N/A,-,HIGH,HIGH,-,LOW,10,Benchy,4.0,10,3.0,3.4,3.6,9.5,-,3.6
Papyrus,PPR,Ethereum,ERC20,Singapore,N/A,N/A,N/A,17500000000,1750000000,7%,LOW,-,-,-,LOW,9,N/A,N/A,10,N/A,N/A,3.1,9.3,3.7,N/A
CryptoAngel,ANGEL,N/A,N/A,N/A,N/A,N/A,N/A,1500000000,1000000000,28%,VERY LOW,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
NeuroChain,NCC,N/A,N/A,N/A,30,000,000 EUR,7,500,000 EUR,25000000 USD,N/A,3700000000,N/A,-,-,-,-,MEDIUM,N/A,Benchy,3.9,N/A,2.5,3.6,-,-,-,3.4
Acorn Collective,ACO,N/A,N/A,N/A,25,000,000,7,000,000,15000000 USD,N/A,N/A,100%,VERY LOW,-,-,-,-,N/A,Benchy,4.4,N/A,3.6,4.0,4.0,9.3,4.2,4.0
Talao,TALAO,Ethereum,ERC20,France,24000 ETH,5000 ETH,2347581 USD,N/A,N/A,100%,-,-,-,-,LOW,9,Benchy,4.0,10,4.0,4.5,-,-,-,4.1
AI Crypto,AIC,N/A,N/A,N/A,50000 ETH,10000 ETH,1412340600000000000 ETH,N/A,200000,250%,-,VERY HIGH,VERY HIGH,-,MEDIUM,N/A,Benchy,4.5,N/A,4.3,4.6,4.0,9.6,4.5,4.0
Path.Network,PATH,N/A,N/A,N/A,2000 ETH,N/A,572539 USD,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,LOW,N/A,Benchy,N/A,N/A,N/A,N/A,3.0,8.1,-,3.0
CyBit,,Ethereum,ERC223,USA,50000000 USD,2500000 USD,Unknown,500000000,250000000,12%,HIGH,LOW,LOW,-,-,8,Benchy,N/A,1,N/A,N/A,3.5,6.6,-,3.5
CryptoRiya,CIYA,Ethereum,ERC20,UK,N/A,1500 ETH,Unknown,1126725000,67603500,25%,HIGH,VERY LOW,VERY LOW,-,-,6,Benchy,1.0,4,1.0,1.0,2.6,6.4,-,2.6
The Rentals Token ICO,TRT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.4,7.2,-,N/A
SVPER,SVP,Ethereum,ERC20,Republic of Mauritius,35,000,000 EUR,3,000,000 EUR,Unknown,3500000000,300000000,N/A,-,HIGH,HIGH,-,LOW,10,Benchy,4.0,10,3.0,3.4,3.6,9.5,-,3.6
LoyalCoin,LYL,N/A,N/A,N/A,19000000 USD,12000000 USD,402269646471690000233810000000 ETH,1900000000,1200000000,100%,VERY HIGH,HIGH,HIGH,-,MEDIUM,N/A,Benchy,4.4,N/A,3.6,4.4,-,-,-,3.2
Tripterium T50,T50,N/A,N/A,N/A,50000 ETH,1000 ETH,12724751 USD,2036550000,309555600,15%,VERY LOW,VERY LOW,VERY LOW,-,VERY LOW,N/A,Benchy,4.0,N/A,4.0,5.0,3.8,8.3,-,3.8
Osmium Investment Coin,OICOIN,N/A,N/A,N/A,125000 ETH,N/A,Unknown,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,VERY HIGH,LOW,N/A,Benchy,4.5,N/A,4.2,4.4,4.2,8.4,-,4.2
Leap,LEAP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.5,-,N/A
LoyalCoin,LYL,N/A,N/A,N/A,19000000 USD,12000000 USD,402269646471690000233810000000 ETH,1900000000,1200000000,100%,VERY HIGH,HIGH,HIGH,-,MEDIUM,N/A,Benchy,4.4,N/A,3.6,4.4,-,-,-,3.2
Gladius,GLA,Ethereum,18,681,999 GLA,USA,12500000 USD,2000000 USD,12500000 USD,1250000000,200000000,100%,VERY HIGH,VERY HIGH,VERY HIGH,-,MEDIUM,8,Benchy,3.9,8.1,3.6,3.9,-,-,-,3.7
CEEK,CEEK,N/A,N/A,N/A,50000000 USD,10000000 USD,17344575 USD,N/A,N/A,100%,-,VERY HIGH,VERY HIGH,-,HIGH,N/A,Benchy,4.7,N/A,4.2,4.7,-,-,-,4.3
LocalCoinSwap,,N/A,N/A,N/A,20000000 USD,500000 USD,12150000 USD,2000000000,50000000,60%,VERY HIGH,HIGH,HIGH,-,MEDIUM,N/A,Benchy,4.1,N/A,4.6,4.6,-,-,-,4.3
WHALESBURG,WBT,Ethereum,Utility,Czech Republic,10313 ETH,1000 ETH,640000 USD,N/A,353194800,68%,HIGH,MEDIUM,MEDIUM,-,-,8,Benchy,4.2,10,4.2,4.0,-,-,-,4.0
BolttCoin,BOLTT,N/A,N/A,N/A,25000000 USD,5000 ETH,1223500 USD,3000000000,225345000,88%,HIGH,VERY HIGH,VERY HIGH,-,HIGH,N/A,Benchy,4.2,N/A,3.6,4.2,-,-,-,4.0
SHIPIT,SHPT,Ethereum,ERC20,Saint Kitts and Nevis,N/A,500000 USD,N/A,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,MEDIUM,10,Benchy,4.4,10,4.2,4.1,4.2,9.6,-,4.2
ParkinGo,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,-,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
Tripterium T50,T50,N/A,N/A,N/A,50000 ETH,1000 ETH,12724751 USD,2036550000,309555600,15%,VERY LOW,VERY LOW,VERY LOW,-,VERY LOW,N/A,Benchy,4.0,N/A,4.0,5.0,3.8,8.3,-,3.8
3dp-token,3DP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7000000000,3%,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A
Osmium Investment Coin,OICOIN,N/A,N/A,N/A,125000 ETH,N/A,Unknown,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,VERY HIGH,LOW,N/A,Benchy,4.5,N/A,4.2,4.4,4.2,8.4,-,4.2
RAIN Token,RAIN,N/A,N/A,N/A,N/A,N/A,N/A,2800000000,1200000000,N/A,VERY LOW,VERY LOW,VERY LOW,VERY LOW,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,4.3,8.9,-,N/A
CEEK,CEEK,N/A,N/A,N/A,50000000 USD,10000000 USD,17344575 USD,N/A,N/A,100%,-,VERY HIGH,VERY HIGH,-,HIGH,N/A,Benchy,4.7,N/A,4.2,4.7,-,-,-,4.3
LocalCoinSwap,,N/A,N/A,N/A,20000000 USD,500000 USD,12150000 USD,2000000000,50000000,60%,VERY HIGH,HIGH,HIGH,-,MEDIUM,N/A,Benchy,4.1,N/A,4.6,4.6,-,-,-,4.3
SHIPIT,SHPT,Ethereum,ERC20,Saint Kitts and Nevis,N/A,500000 USD,N/A,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,MEDIUM,10,Benchy,4.4,10,4.2,4.1,4.2,9.6,-,4.2
RAIN Token,RAIN,N/A,N/A,N/A,N/A,N/A,N/A,2800000000,1200000000,N/A,VERY LOW,VERY LOW,VERY LOW,VERY LOW,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,4.3,8.9,-,N/A
Obizcoin,OBZ,Ethereum,ERC20,India,15000000 USD,1500000 USD,Unknown,1500000000,150000000,204%,VERY HIGH,-,-,-,-,8,Benchy,3.3,10,3.4,3.9,3.3,8.6,4.1,3.3
MulTra News App,MTT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,3.3,7.9,3.8,N/A
Anything App,ANY,N/A,N/A,N/A,6400000 USD,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,MEDIUM,N/A,Benchy,4.2,N/A,3.8,4.1,4.0,9.1,-,4.0
Modern Finance Chain,MFX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.6,9.6,-,N/A
PO8,PO8,Ethereum,ERC20,The Bahamas,30300000 USD,10000000 USD,N/A,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,HIGH,10,Benchy,N/A,1,N/A,N/A,3.2,7.3,-,3.2
ZetoChain,ZETO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY HIGH,VERY HIGH,-,LOW,N/A,N/A,N/A,N/A,N/A,N/A,3.0,9.1,-,N/A
Elepig,EPG,Ethereum,ERC20,UK,80500 ETH,650 ETH,Unknown,N/A,N/A,N/A,MEDIUM,VERY HIGH,VERY HIGH,-,-,10,Benchy,4.0,10,3.0,3.0,3.7,9.0,-,3.7
EBCoin,EBC,Waves,N/A,Bulgaria,600,000,000,150,000,000,87120061009795000000 ETH,N/A,2600000000,31%,VERY HIGH,-,-,-,-,10,Benchy,4.3,5,3.9,4.3,-,-,-,3.9
Budbo,BUBO,N/A,N/A,N/A,150,000,000,N/A,30000000 USD,N/A,1400000000,83%,VERY HIGH,MEDIUM,MEDIUM,-,-,N/A,Benchy,4.1,N/A,4.1,3.9,-,-,-,3.7
BITCOINUS,,N/A,N/A,N/A,50000000 USD,3000000 USD,20534500 USD,5000000000,300000000,1046%,VERY HIGH,MEDIUM,MEDIUM,-,-,N/A,Benchy,3.5,N/A,2.6,3.1,-,-,-,3.0
Quifas ICO,QFS,N/A,N/A,N/A,N/A,N/A,N/A,3500000000,500000000,N/A,VERY HIGH,-,-,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,2.6,7.9,-,N/A
Anything App,ANY,N/A,N/A,N/A,6400000 USD,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,MEDIUM,N/A,Benchy,4.2,N/A,3.8,4.1,4.0,9.1,-,4.0
SelfieYo Gold Token,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.3,8.4,-,N/A
Senno,SEN,NEP5,NEP5,Hong Kong,25000000 USD,2000000 USD,N/A,N/A,N/A,100%,-,-,-,-,MEDIUM,9,Benchy,N/A,9,N/A,N/A,-,-,-,2.8
U-VID'IFY,UVD,N/A,N/A,N/A,N/A,N/A,N/A,2000000000,1000000000,3%,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.6,5.1,-,N/A
Qravity,QCO,Ethereum,ERC20,Austria,35000 ETH,N/A,N/A,N/A,3000000,N/A,MEDIUM,VERY HIGH,VERY HIGH,-,-,9,Benchy,4.6,10,3.3,3.3,3.8,9.0,4.0,3.8
Crypto Circle Exchange,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,HIGH,HIGH,VERY LOW,LOW,N/A,N/A,N/A,N/A,N/A,N/A,3.7,9.5,-,N/A
LH-Crypto,#LHCOIN,Ethereum,70,000,000 #LHCoin (70%),China,50000000 USD,1000000 USD,10000000 USD,5000000000,1000000000,59%,HIGH,-,-,-,VERY LOW,8,Benchy,4.0,10,4.0,4.0,-,-,-,3.2
Triggmine,TRG,Ethereum,ERC20,Estonia,15000000 USD,1140 ETH,483520 USD,300000,150000,53%,VERY HIGH,LOW,LOW,-,VERY LOW,8,Benchy,3.8,10,3.9,4.1,3.9,8.8,-,3.9
Fanfare,FAN,Ethereum,ERC20,Singapore,40000000 USD,4000000 USD,9000000 USD,N/A,4000000000,10%,HIGH,VERY HIGH,VERY HIGH,-,VERY HIGH,10,Benchy,4.3,10,3.7,3.9,4.0,9.6,-,4.0
7Seconds,CRET,Ethereum,ERC20,Seychelles,45000000 USD,3000000 USD,N/A,4500000000,300000000,N/A,-,VERY LOW,VERY LOW,HIGH,LOW,6,Benchy,N/A,10,N/A,N/A,2.9,7.7,-,2.9
Cryptics,QRP,N/A,N/A,N/A,N/A,N/A,N/A,2000000000,2000000000,7%,VERY HIGH,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,4.0,9.5,-,N/A
LH-Crypto,#LHCOIN,Ethereum,70,000,000 #LHCoin (70%),China,50000000 USD,1000000 USD,10000000 USD,5000000000,1000000000,59%,HIGH,-,-,-,VERY LOW,8,Benchy,4.0,10,4.0,4.0,-,-,-,3.2
Bountie,BNTE,Ethereum,ERC20,Singapore,20000 ETH,2000 ETH,1600000 USD,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,LOW,8,Benchy,3.9,10,3.6,3.9,-,-,-,3.9
CoinStarter ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
Tokenlend,TLN,Ethereum,ERC20,Belize,41000 ETH,5000 ETH,1076843 USD,450000000,3570000000,88%,MEDIUM,VERY LOW,VERY LOW,-,-,8,Benchy,2.9,10,3.0,3.6,2.8,8.3,3.9,2.8
Vestarin (VST),VST,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500000,83%,HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
Triggmine,TRG,Ethereum,ERC20,Estonia,15000000 USD,1140 ETH,483520 USD,300000,150000,53%,VERY HIGH,LOW,LOW,-,VERY LOW,8,Benchy,3.8,10,3.9,4.1,3.9,8.8,-,3.9
Ticko,TICK,Ethereum,ERC20,Luxembourg,20000000 USD,2000000 USD,4500000 USD,N/A,N/A,N/A,MEDIUM,VERY LOW,VERY LOW,-,-,4,Benchy,4.0,10,3.0,5.0,3.4,6.2,-,3.4
Fanfare,FAN,Ethereum,ERC20,Singapore,40000000 USD,4000000 USD,9000000 USD,N/A,4000000000,10%,HIGH,VERY HIGH,VERY HIGH,-,VERY HIGH,10,Benchy,4.3,10,3.7,3.9,4.0,9.6,-,4.0
HUMANSCAPE,HUM,N/A,N/A,N/A,10000000 USD,N/A,N/A,N/A,N/A,N/A,-,-,-,-,LOW,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,3.2
Block66,B66,Ethereum,ERC20,Singapore,12285000 USD,3000000 USD,N/A,N/A,N/A,N/A,-,LOW,LOW,-,-,8,Benchy,4.6,10,3.3,4.2,3.9,8.9,3.6,3.9
7Seconds,CRET,Ethereum,ERC20,Seychelles,45000000 USD,3000000 USD,N/A,4500000000,300000000,N/A,-,VERY LOW,VERY LOW,HIGH,LOW,6,Benchy,N/A,10,N/A,N/A,2.9,7.7,-,2.9
Data Choice,,N/A,N/A,N/A,65000000 USD,7500000 USD,N/A,750000000,3250000000,N/A,-,MEDIUM,MEDIUM,VERY LOW,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.6,8.4,-,2.6
Bountie,BNTE,Ethereum,ERC20,Singapore,20000 ETH,2000 ETH,1600000 USD,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,LOW,8,Benchy,3.9,10,3.6,3.9,-,-,-,3.9
Vestarin (VST),VST,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500000,83%,HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A
DateCoin,,Ethereum,ERC20,Russia,20000000 USD,4000000 USD,19000000 USD,400000000,2000000000,20%,HIGH,HIGH,HIGH,-,VERY LOW,9,Benchy,4.4,10,4.0,4.0,4.1,8.4,4.3,4.1
Viola.AI,VAI,N/A,N/A,N/A,12500000 USD,1000000 USD,Unknown,N/A,1250000000,18%,HIGH,LOW,LOW,-,LOW,N/A,Benchy,4.1,N/A,3.7,3.9,3.9,8.4,4.2,3.9
CellBlocks ICO,CLBK,N/A,N/A,N/A,N/A,N/A,N/A,125000000,50000000,44%,VERY HIGH,HIGH,HIGH,-,VERY LOW,N/A,N/A,N/A,N/A,N/A,N/A,2.8,8.3,3.9,N/A
